system,mp_id,icsd_ids,composition,e_above_hull,Spacegroup Number,solid_state_synthesized_composition,solid_state_synthesized_structure,sss_highest_temperature(K),sss_pressure(GPa),sss_atmosphere,sss_mixing_condition,sss_cooling_condition,sss_heating_step,single_crystal,sss_precursor,other_synthesis_method,reference,reference_year,comment,google_translate
Rb-Cr-O,mp-616565,"[2639, 15061]",Rb2Cr4O13,0.031104252,P2_1/c,n,n,,,,{},{},,,"CrO3, Rb2Cr2O7, H2O",wet synthesis,10.1107/S0567740873006242,1973,,FALSE
Rb-Cr-O,mp-17071,"[30224, 280457]",Rb2CrO4,0,Pnma,y,y,,,,{},{},,,,,10.1016/0022-3115(94)90309-3,1994,"beta phase; high temperature phase of alpha Rb2CrO4, which can be synthesized via solid state reaction",FALSE
Rb-Cr-O,mp-30547,"[246525, 82622]",RbCr3O8,0,C2/m,y,y,573,AP,,{},{},3,,"CrO3, Cr(NO3)3·9H2O, RbNO3",,10.1016/S0022-3697(96)00079-0,1996,,FALSE
Rb-Cr-O,mp-19029,[100521],RbCr4O8,0.064325012,I4/m,y,y,1473,7,,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""quench""], ""end temperature"": [""RT""], ""remark"": []}}",1,,"Rb2Cr2O7, Cr2O3",,10.1016/0025-5408(78)90170-8,1978,,FALSE
Rb-Cu-O,mp-8198,[35246],Rb3Cu5O4,0,P2_1/c,?,?,723,,,{},{},1,,"RbO0.53, Cu2O",,10.1002/zaac.19824940103,1982,translation issue: might be solid state reaction or reaction with wall; uncertain phase percentage,TRUE
Rb-Cu-O,mp-28568,[65446],Rb3CuO2,0,P2_1/c,y,y,833,,,{},{},1,,"RbO0.63, Cu2O",,10.1002/zaac.655740108,1989,,TRUE
Rb-Cu-O,mp-1008807,[188530],RbCuO,0.998361353,F-43m,y,?,,,,{},{},,,,,10.1016/j.ssc.2012.10.016,2013,modelling of cubic RbCuO,FALSE
Rb-Cu-O,mp-7470,"[15100, 40159]",RbCuO,0,I4/mmm,y,y,673,,Ar,{},{},1,,"Rb2O, Cu2O",,10.1002/zaac.19693670509,1969,,TRUE
Rb-Cu-O,mp-7467,[15096],RbCuO2,0,Cmcm,y,y,675,,Ar,"{""step1"": {""grind method"": [""mixed""], ""wet/dry"": [], ""liquid"": [""ethanol""]}}",{},1,,"Rb2O, CuO",,10.1016/0040-6031(95)02575-8,1995,,FALSE
Rb-Dy-O,mp-7476,[15159],RbDyO2,0,R-3m,y,y,823,,Ar,{},{},2,,"RbO0.6, Yb2O3",,10.1002/zaac.19693650104,1969,,TRUE
Rb-Er-O,mp-7477,[15161],RbErO2,0,R-3m,y,y,823,,Ar,{},{},2,,"RbO0.6, Yb2O3",,10.1002/zaac.19693650104,1969,,TRUE
Rb-Eu-O,mp-20277,[27334],RbEuO2,0,R-3m,y,y,873,,Ar,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""quench""], ""end temperature"": [""RT""], ""remark"": []}}",2,,"RbO0.53, Eu2O3",,10.1002/zaac.19754170305,1975,,TRUE
Rb-Fe-O,mp-555287,[154371],Rb3FeO3,0,C2/m,y,y,975,,Ar,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""furnace cool""], ""end temperature"": [""RT""], ""remark"": []}}",1,,"Fe2O3, Rb, RbO2",,10.1515/znb-2005-0706,2005,,TRUE
Rb-Fe-O,mp-559809,[154291],Rb4Fe2O5,0.580762521,C2/c,y,y,773,,Ar,{},"{""step1"": {""cool rate"": [], ""cool time"": [{""value"": ""50"", ""unit"": ""h""}], ""cool medium"": [], ""cool type"": [], ""end temperature"": [{""value"": ""400"", ""unit"": ""C""}], ""remark"": []}, ""step2"": {""cool rate"": [{""value"": ""100"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [""RT""], ""remark"": []}}",1,,"Fe2O3, Rb, RbO2",,10.1524/zkri.220.2.135.59131,2005,excess Rb,FALSE
Rb-Fe-O,mp-1193332,[174319],Rb5Fe3O6,0,I-42d,y,y,875,,Ar,{},"{""step1"": {""cool rate"": [{""value"": ""100"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [""RT""], ""remark"": []}}",1,,"Fe2O3, Rb, RbO2",,10.1515/znb-2004-0705,2004,,TRUE
Rb-Fe-O,mp-31512,[414485],Rb7Fe2O8,0,P2_1/c,y,y,773,,Ar,{},"{""step1"": {""cool rate"": [{""value"": ""100"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [""RT""], ""remark"": []}}",1,,"Fe2O3, Rb, RbO2",,10.1002/zaac.200400366,2005,,TRUE
Rb-Fe-O,mp-561139,"[174314, 154370]",Rb8Fe2O7,0.394532545,P2_1/c,y,y,775,,Ar,{},{},1,,"Fe2O3, Rb, RbO2",,10.1515/znb-2005-0706,2005,inhomogeneous,TRUE
Rb-Fe-O,mp-558337,"[180531, 241113, 421187]",RbFeO2,0.030751394,Pbca,y,y,793,,Ar,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}","{""step1"": {""cool rate"": [{""value"": ""5"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [{""value"": ""400"", ""unit"": ""C""}], ""remark"": []}, ""step2"": {""cool rate"": [{""value"": ""100"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [""RT""], ""remark"": []}}",1,,"Fe2O3, RbN3, RbNO3",,10.1016/j.jssc.2010.01.022,2010,,FALSE
Rb-Ga-O,mp-13744,[2270],Rb3GaO3,0,C2/m,y,y,923,,,{},{},1,,"Ga2O3, RbO0.46",,10.1002/zaac.19784400108,1978,,TRUE
Rb-Ga-O,mp-1020613,[420328],Rb5GaO4,0,Pbca,y,y,573,,Ar,{},"{""step1"": {""cool rate"": [{""value"": ""10"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [{""value"": ""200"", ""unit"": ""C""}], ""remark"": []}, ""step2"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""furnace cool""], ""end temperature"": [""RT""], ""remark"": []}}",1,,"Rb2O, Rb, Ga2O3",,10.1515/znb-2010-1202,2010,,FALSE
Rb-Gd-O,mp-7976,[27335],RbGdO2,0,R-3m,y,y,873,,Ar,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""quench""], ""end temperature"": [""RT""], ""remark"": []}}",2,,"RbO0.53, Gd2O3",,10.1002/zaac.19754170305,1975,,TRUE
Rb-Ge-O,mp-557372,[189271],Rb2Ge4O9,0,P-3c1,y,y,1073,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": [""acetone""]}}",{},2,,"GeO2, Rb2CO3",,10.1016/j.jlumin.2016.04.046,2016,,FALSE
Rb-Ge-O,mp-556051,[412138],Rb2GeO3,0,P2_1/c,?,?,1073,,,{},{},1,,"Rb, RbO2, GeO2",,10.1515/znb-2001-1201,2001,uncertain phase percentage,TRUE
Rb-Ge-O,mp-18464,[412136],Rb4GeO4,0,P2_1/c,y,y,923,,,{},"{""step1"": {""cool rate"": [{""value"": ""5"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [{""value"": ""300"", ""unit"": ""C""}], ""remark"": []}, ""step2"": {""cool rate"": [{""value"": ""100"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [""RT""], ""remark"": []}}",1,,"Rb, RbO2, GeO2",,10.1515/znb-2001-1201,2001,,TRUE
Rb-Ge-O,mp-18224,[73551],Rb6Ge2O7,0,P2_1/c,y,y,623,0.55,NH3,{},{},1,,"RbNH2, GeO2",,10.1016/0925-8388(93)90496-A,1993,,FALSE
Rb-Hg-O,mp-5072,"[25514, 66276]",Rb2HgO2,0,I4/mmm,y,y,823,,Ar,{},{},1,,"RbO0.6, HgO",,10.1002/zaac.19885670108,1988,,TRUE
Rb-Ho-O,mp-6978,[15160],RbHoO2,0,R-3m,y,y,823,,Ar,{},{},2,,"RbO0.6, Yb2O3",,10.1002/zaac.19693650104,1969,,TRUE
Rb-La-O,mp-7972,[27331],RbLaO2,0,R-3m,y,y,873,,Ar,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""quench""], ""end temperature"": [""RT""], ""remark"": []}}",2,,"RbO0.53, Gd2O3",,10.1002/zaac.19754170305,1975,,TRUE
Rb-Li-O,mp-1095542,[65149],RbLi2O3,0.394692467,P2_1/m,?,?,,,,{},{},,,,,,,ICSD 65149 contain hydrogen,N/A
Rb-Li-O,mp-28545,[65170],RbLiO,0.001270121,Pnma,y,y,773,,,{},{},1,,"Li2O, Rb2O",,10.1002/zaac.19875531027,1987,,TRUE
Rb-Lu-O,mp-7480,[15164],RbLuO2,0,R-3m,y,y,823,,Ar,{},{},2,,"RbO0.6, Yb2O3",,10.1002/zaac.19693650104,1969,,TRUE
Rb-Mn-O,mp-1201493,[420662],Rb11Mn8O16,0.007107718,F222,y,y,773,,Ar,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}",{},1,,"RbNO3, Mn2O3, RbN3",,10.1002/zaac.200900269,2009,,FALSE
Rb-Mn-O,mp-505209,[79083],Rb2MnO4,0,Pnma,n,n,,,,{},{},,,"RbO0.9, LiMnO4",ion exchange,10.1002/zaac.19956210202,1995,,FALSE
Rb-Mn-O,mp-553971,[245999],Rb3MnO3,0,P2_1/c,y,y,773,,Ar,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}",{},1,,"RbN3, RbNO3, Mn3O4",,10.1002/zaac.200800170,2008,,FALSE
Rb-Mn-O,mp-1196651,[428945],Rb8Mn5O10,0,P2_1/c,y,y,773,,Ar,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}",{},1,,"RbN3, RbNo3, MnO",,10.1002/zaac.201400618,2015,,FALSE
Rb-Mn-O,mp-559700,[419244],RbMnO2,0,P-1,y,y,873,,Ar,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}",{},1,,"RbN3, RbNo3, Mn2O3",,10.1002/zaac.200700343,2007,,FALSE
Rb-Mn-O,mp-18301,[89507],RbMnO4,0,Pnma,n,n,,,,{},{},,,"Rb2SO4, NaMnO4",precipitation  ,10.1080/07366299708934492,2007,,FALSE
Rb-Mo-O,mp-554786,[249126],Rb2Mo2O7,0.003294939,Ama2,n,n,,,,{},{},,,"Rb2MoO4, MoO3",from melt,10.1107/S0108270106014880,2006,,FALSE
Rb-Mo-O,mp-541075,[48213],Rb2Mo3O10,0,C2/c,n,n,,,,{},{},,,,wet synthesis,10.1515/znb-1985-0908,1985,,TRUE
Rb-Mo-O,mp-1193851,[183199],Rb2MoO4,0.00459433,Pnma,y,y,,,,{},{},,,,,10.1080/00150193.2011.577339,2011,"other phase of mp-19212, which can be synthesized via solid state synthesis",FALSE
Rb-Mo-O,mp-19212,[24904],Rb2MoO4,0,C2/m,y,y,1173,AP,,{},{},1,,"Rb2CO3, MoO3",,10.1080/00150193.2011.577339,2011,,FALSE
Rb-Mo-O,mp-1202770,[73510],Rb3Mo10O30,0.017656067,C2/m,n,n,,,,{},{},,,"Rb2CO3, MoO3",electrolytic reduction,10.1016/j.ssc.2004.09.027,2004,,FALSE
Rb-Na-O,mp-8453,[61092],RbNaO,0.011888565,P4/nmm,y,y,750,,,{},{},1,y,"Rb2O, Na2O",,10.1515/znb-1985-1230,1985,,TRUE
Rb-Nb-O,mp-9808,[407327],Rb3NbO8,0,I-42m,?,?,,,,{},{},1,,"Rb2S3, NbO, S",,10.1107/S0108270198001723,1998,minority phase,FALSE
Rb-Nb-O,mp-3283,"[16380, 200854]",RbNbO3,0,P-1,y,y,1123,,,{},{},1,,"RbO0.65, Nb2O5",,10.1016/0022-5088(80)90033-8,1980,,TRUE
Rb-Nd-O,mp-7973,[27332],RbNdO2,0,R-3m,y,y,873,,Ar,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""quench""], ""end temperature"": [""RT""], ""remark"": []}}",2,,"RbO0.53, Nd2O3",,10.1002/zaac.19754170305,1975,,TRUE
Rb-Ni-O,mp-19167,[66277],Rb2NiO2,0,I4/mmm,y,y,973,,Ar,{},{},1,,"RbO0.63, NiO",,10.1002/zaac.19885670108,1988,,TRUE
Rb-Ni-O,mp-1192212,[424580],Rb3NiO2,0.057672009,P4_12_12,y,y,723,,Ar,{},{},1,,"RbNO3, RbN3, NiO",,10.1016/j.solidstatesciences.2012.06.006,2012,,FALSE
Rb-Os-O,mp-5050,"[157442, 157436, 157439, 161127, 157441, 157438, 157437, 173072, 173073, 157440, 157435, 246506]",RbOs2O6,0,Fd-3m,y,y,873,,O2,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""furnace cool""], ""end temperature"": [""RT""], ""remark"": []}}",1,,"RbO2, OsO2",,10.1039/B613083F,2006,oxygen pressure generated from AgO decomposition; inhomogeneous,FALSE
Rb-Os-O,mp-1205111,[20611],RbOs2O9,0,Pna2_1,?,?,,,,{},{},,,,,,,ICSD 20611 contain hydrogen,N/A
Rb-Pb-O,mp-504811,[35415],Rb2Pb4O7,0,P-1,y,y,723,,,{},{},1,,"Rb2O3, PbO",,10.1002/zaac.19834990417,1983,,TRUE
Rb-Pb-O,mp-504598,[2267],Rb2PbO2,0,P-1,?,?,693,,,{},{},1,,"RbO0.5, PbO",,10.1002/zaac.19784400109,1978,translation issue: might be solid state reaction or from melt,TRUE
Rb-Pb-O,mp-21489,[1413],Rb2PbO3,0.002249239,Cmc2_1,y,?,,,,{},{},,,,,10.1002/zaac.19875510817,1987,old refinement of mp-21461,FALSE
Rb-Pb-O,mp-21461,"[62139, 10349]",Rb2PbO3,0,Pnma,y,y,773,0,vacuum,{},"{""step1"": {""cool rate"": [{""value"": ""20"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [""RT""], ""remark"": []}}",1,,"Rb2O, PbO2",,10.1002/zaac.19875510817,1987,,TRUE
Rb-Pb-O,mp-21801,[65245],Rb4PbO3,0,Pbca,y,y,753,,,{},{},1,,"PbO, RbO0.45",,10.1002/zaac.19885640107,1988,,TRUE
Rb-Re-O,mp-4035,"[73298, 52339, 73297]",RbReO4,0,I4_1/a,n,n,,,,{},{},,,"Rb2CO3, HReO4",precipitation  ,10.1039/C9DT04021H,2019,,FALSE
Rb-Ru-O,mp-542697,[415748],Rb2RuO4,0,Pnma,y,y,898,,O2,{},"{""step1"": {""cool rate"": [{""value"": ""20"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [""RT""], ""remark"": []}}",1,,"RuO2, RbO2",,10.1515/znb-2005-1101,2005,,FALSE
Rb-Sb-O,mp-558023,[260286],Rb2Sb4O11,0,C2/m,n,n,,,,{},{},,,"H3BO3, RbO2, Sb2O3",flux,10.1107/S1600536809016109,2009,,FALSE
Rb-Sb-O,mp-560587,[412329],Rb2Sb8O13,0,P2_1/m,y,y,773,,Ar,{},"{""step1"": {""cool rate"": [{""value"": ""5"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [{""value"": ""300"", ""unit"": ""C""}], ""remark"": []}, ""step2"": {""cool rate"": [{""value"": ""15"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [""RT""], ""remark"": []}}",1,,"RbO2, Rb, Sb2O3",,10.1002/1521-3749(200206)628:5<1218::AID-ZAAC1218>3.0.CO;2-4,2002,inhomogeneous,TRUE
Rb-Sb-O,mp-556234,[411548],Rb3Sb5O14,0,Pbam,y,y,1373,,Ar,{},"{""step1"": {""cool rate"": [{""value"": ""15"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [{""value"": ""600"", ""unit"": ""C""}], ""remark"": []}, ""step2"": {""cool rate"": [{""value"": ""20"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [""RT""], ""remark"": []}}",1,,"RbO2, Sb2O5",,10.1515/znb-2001-0209,2001,,TRUE
Rb-Sb-O,mp-1102981,[181905],Rb8SbO3,0.259733199,Pm-3m,?,?,,,,{},{},,,,,10.1016/j.ssc.2011.05.002,2011,modelling of Rb2(O0.75Sb0.25),FALSE
Rb-Sb-O,mp-10418,[411216],RbSbO2,0,C2/c,y,y,873,,Ar,{},"{""step1"": {""cool rate"": [{""value"": ""5"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [""RT""], ""remark"": []}}",1,,"Rb, Sb2O3, Sb2O5",,10.1002/(SICI)1521-3749(200006)626:6<1305::AID-ZAAC1305>3.0.CO;2-L,2000,,TRUE
Rb-Sc-O,mp-7650,"[1270, 31960]",RbScO2,0,P6_3/mmc,y,y,1103,,Ar,{},{},2,,"Sc2O3, RbO0.51",,10.1002/zaac.19653390305,1965,beta phase,TRUE
Rb-Sc-O,mp-8145,[31959],RbScO2,0.002542863,R-3m,y,y,,,,{},{},,,,,10.1002/zaac.19653390305,1965,"alpha phase; other phase of mp-7650, which can be synthesized via solid state reaction",TRUE
Rb-Se-O,mp-1201176,"[19015, 9372]",RbSe2O6,0.244672155,P2_12_12_1,?,?,,,,{},{},,,,,,,"ICSD 19015, 9372 contain hydrogen",N/A
Rb-Se-O,mp-1190543,[428749],Rb2Se2O7,0,C2/c,y,y,573,AP,,{},{},1,,"Rb2CO3, H2SeO4",,10.1002/zaac.201500182,2015,excess: H2SeO4,FALSE
Rb-Se-O,mp-4618,"[60928, 60929]",Rb2SeO4,0,Pnma,n,n,,,,{},{},1,,"Rb2CO3, H2SeO4",hydrothermal,10.1107/S0108270187096525,1987,,FALSE
Rb-Se-O,mp-1104306,[62882],Rb3Se2O8,0.038013521,R-3m,?,?,,,,{},{},,,,,,,ICSD 62882 contain hydrogen,N/A
Rb-Se-O,mp-1078830,"[62335, 62876]",RbSeO3,0.183758644,P-1,?,?,,,,{},{},,,,,,,"ICSd 62335, 62876 contain hydrogen",N/A
Rb-Se-O,mp-1190003,[300018],RbSeO4,0.131568795,C2,?,?,,,,{},{},,,,,,,ICSD 300018 contain hydrogen,N/A
Rb-Se-O,mp-1203723,[2437],RbSeO4,0.485018452,P-1,?,?,,,,{},{},,,,,,,ICSD 2437 contain hydrogen,N/A
Rb-Sm-O,mp-7974,[27333],RbSmO2,0,R-3m,y,y,873,,Ar,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""quench""], ""end temperature"": [""RT""], ""remark"": []}}",2,,"RbO0.53, Sm2O3",,10.1002/zaac.19754170305,1975,,TRUE
Rb-Sn-O,mp-7863,[24816],Rb2Sn2O3,0,R-3m,y,y,873,,,{},{},2,,"RbO0.48, SnO",,10.1002/zaac.19824850103,1982,,TRUE
Rb-Sn-O,mp-1192950,[96101],Rb2SnO12,0.273212359,P-3c1,?,?,,,,{},{},,,,,,,ICSD 96101 contain hydrogen,N/A
Rb-Sn-O,mp-27931,[24805],Rb2SnO2,0,P2_12_12_1,y,y,873,,Ar,{},{},1,,"RbO0.48, SnO",,10.1515/znb-1982-0604,1982,,FALSE
Rb-Sn-O,mp-7118,[280293],Rb4SnO4,0,P-1,n,n,,,,{},{},,,"Rb, RbO2, SnO",from melt,10.1107/S0108270199013700,2000,,FALSE
Rb-Ta-O,mp-680298,[280913],Rb3Ta5O14,0,Pnma,y,y,1473,AP,,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [""air""], ""cool type"": [], ""end temperature"": [""RT""], ""remark"": []}}",1,,"RbCO3, Ta2O5",,10.1154/1.1545114,2003,,FALSE
Rb-Ta-O,mp-5461,"[647346, 150280, 30407]",Rb3TaO8,0.000118347,I-42m,n,n,,,,{},{},,,"Ta2O5, Rb2CO3, H2O2, H2O, ethanol",precipitation  ,10.1016/j.jssc.2004.05.011,2004,,FALSE
Rb-Ta-O,mp-1197311,[411855],Rb8Ta6O23,0.186747868,C2/c,?,?,,,,{},{},,,,,,,ICSD 411855 contain hydrogen,N/A
Rb-Ta-O,mp-3033,"[1633, 2301]",RbTaO3,0,C2/m,y,y,1273,,,{},{},1,,"RbO0.65, Ta2O5",,10.1002/ange.19780900515,1978,,TRUE
Rb-Tb-O,mp-13735,[1182],Rb2TbO3,0.057711174,Cmc2_1,y,y,613,,,{},{},1,,"RbO0.64, TbO1.75",,10.1002/zaac.19774330120,1977,,TRUE
Rb-Tc-O,mp-975115,[423223],RbTcO4,0,I4_1/a,n,n,,,,{},{},,,,,10.1103/PhysRevB.77.195118,2008,modelling of RbTcO4; no paper examined has synthesized this compound with solid state reaction: 10.1021/acs.inorgchem.6b02694,FALSE
Rb-Te-O,mp-38070,[95820],RbTe2O6,0,Fd-3m,n,n,,,,{},{},,,"TeO2, RbI, HoI3",flux,10.1002/1521-3749(200209)628:9/10<2198::AID-ZAAC11112198>3.0.CO;2-Y,2002,,TRUE
Rb-Te-O,mp-8248,[38223],Rb2TeO3,0,C2/m,y,y,1073,,Ar,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""furnace cool""], ""end temperature"": [""RT""], ""remark"": []}}",1,,"Rb2CO3, TeO2",,10.1007/s10973-017-6890-3,2018,,FALSE
Rb-Te-O,mp-1204243,[171254],Rb4Te8O23,0,Pna2_1,y,y,823,AP,,{},{},2,,"H6TeO6, Rb2CO3",,10.1021/ic0515599,2005,,FALSE
Rb-Te-O,mp-31039,[69634],Rb6Te2O9,0,C2/c,y,y,953,,,{},{},1,y,"RbO0.53, RbO0.82, TeO3",,10.1002/zaac.19905840108,1990,excess RbOx,TRUE
Rb-Ti-O,mp-540784,[23878],Rb2Ti6O13,0,C2/m,?,?,,,,{},{},,,"Rb2CO3, TiO2",,10.1107/S0365110X62000511,1962,uncertain phase percentage,FALSE
Rb-Ti-O,mp-5403,"[78842, 6101]",Rb2TiO3,0,Cmce,y,y,1053,,,{},"{""step1"": {""cool rate"": [{""value"": ""20"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [""RT""], ""remark"": []}}",1,,"Ti2O3, RbO0.98, RbO0.52",,10.1002/zaac.19966220616,1996,,TRUE
Rb-Tl-O,mp-28380,[62643],Rb3TlO3,0,P2_1/c,y,y,923,,,{},{},1,y,"Rb2O, Tl2O3",,10.1007/BF00366089,1987,,TRUE
Rb-Tl-O,mp-556433,[171626],Rb5Tl3O,0.002163992,Cmcm,n,n,,,,{},{},,,"Rb, Rb2O, Tl",from melt,10.1039/B601802E,2006,,FALSE
Rb-Tl-O,mp-8176,[33554],RbTlO2,0,R-3m,y,y,733,,"N2,O2",{},{},1,,"Tl2O3, KO0.923",,10.1002/zaac.19613070309,1961,,TRUE
Rb-Tm-O,mp-7478,[15162],RbTmO2,0,R-3m,y,y,823,,Ar,{},{},2,,"RbO0.6, Tm2O3",,10.1002/zaac.19693650104,1969,,TRUE
Rb-U-O,mp-560458,[171465],Rb2U2O7,0,P2_1/c,y,y,1023,AP,,{},{},1,,"RbNO3, U3O8",,10.1016/j.jssc.2005.07.017,2005,,FALSE
Rb-U-O,mp-7726,[20582],Rb2UO4,0,I4/mmm,y,y,973,AP,,{},{},1,,"UO3, Rb2CO3",,10.1016/0022-1902(76)80203-5,1976,,FALSE
Rb-U-O,mp-558239,[163198],Rb4U5O17,0.004372334,Pbcn,y,y,1273,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}","{""step1"": {""cool rate"": [{""value"": ""20"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [""RT""], ""remark"": []}}",1,,"U3O8, RbNO3",,10.1016/j.jallcom.2008.06.125,2009,,FALSE
Rb-U-O,mp-683981,[171466],Rb8U9O31,0.009505654,Pbcn,y,y,1173,AP,,{},{},1,,"RbNO3, U3O8",,10.1016/j.jssc.2005.07.017,2005,,FALSE
Rb-U-O,mp-11775,[99548],RbUO3,0,Pm-3m,y,y,1073,,Ar/H2,{},{},1,,"U3O8, Rb2CO3",,10.1016/j.jssc.2004.02.021,2004,,FALSE
Rb-V-O,mp-510519,"[79378, 72285, 150326]",Rb2V3O8,0,P4bm,y,y,823,0,vacuum,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""slow cooling""], ""end temperature"": [""RT""], ""remark"": []}}",1,,"RbVO3, V2O3, V2O5",,10.1006/jssc.1995.1075,1995,,FALSE
Rb-V-O,mp-505219,[79410],Rb2V4O9,0.002974016,P4_2/m,y,y,823,0,vacuum,{},{},2,,"RbVO3, V2O3",,10.1006/jssc.1995.1117,1995,,FALSE
Rb-V-O,mp-1190911,"[420851, 248228]",Rb3V5O14,0,P31m,y,y,773,AP,,{},"{""step1"": {""cool rate"": [{""value"": ""60"", ""unit"": ""C/h""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [], ""end temperature"": [""RT""], ""remark"": []}}",1,,"Rb2CO3, V2O5",,10.1016/j.jssc.2010.09.017,2010,excess V2O5,FALSE
Rb-V-O,mp-1103913,[61173],Rb4V2O9,0.236996926,P-1,?,?,,,,{},{},,,,,,,ICSD 61173 contain hydrogen,N/A
Rb-V-O,mp-16864,[50009],RbV3O8,0,P2_1/m,?,?,,,,{},{},,,"V2O5, RbNO3",,10.1007/BF01912992,1980,insufficient information: uncertain phase percentage,FALSE
Rb-V-O,mp-19031,[1488],RbVO3,0,Pbcm,y,y,673,AP,,"{""step1"": {""grind method"": [""mixed""], ""wet/dry"": [], ""liquid"": [""acetone""]}}",{},1,,"RbCO3, V2O5",,10.1039/C6NJ03823A,2017,,FALSE
Rb-W-O,mp-1194279,[96421],RbW3O9,0.007215163,P6mm,y,?,,,,{},{},,,,,10.1016/S0022-4596(03)00006-9,2003,other refinement of mp-565431,FALSE
Rb-W-O,mp-565431,[96419],RbW3O9,0.003319231,P6/mmm,y,y,1173,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}",{},2,,"Rb2WO4, WO3",,10.1016/S0022-4596(03)00006-9,2003,,FALSE
Rb-W-O,mp-1198691,[60005],RbW8O32,0.350361278,C2/m,?,?,,,,{},{},,,,,,,different stoichiometry: Rb2P4W16O64,N/A
Rb-W-O,mp-19144,[300230],Rb2W2O7,0,P2_1/c,y,y,1273,4,,{},{},1,,"Rb2WO4, WO3",,10.1524/zkri.1993.203.Part-2.318,1993,,FALSE
Rb-W-O,mp-18864,"[24905, 183200]",Rb2WO4,0,C2/m,y,y,1173,AP,,{},{},1,,"Rb2CO3, WO3",,10.1080/00150193.2011.577339,2010,,FALSE
Rb-Y-O,mp-14437,[49651],RbYO2,0,R-3m,y,y,973,,Ar,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""quench""], ""end temperature"": [""RT""], ""remark"": []}}",1,,"Rb2O, Yb2O3",,10.1002/zaac.19683570408,1968,,TRUE
